Time,AxG_S1,AyG_S1,AzG_S1,AVx_S1,AVy_S1,AVz_S1,AVy_L1,AVy_R1,AVy_L2,AVy_R2,My_Dr_L1,My_Dr_R1,My_Dr_L2,My_Dr_R2,My_Bk_L1,My_Bk_R1,My_Bk_L2,My_Bk_R2,StrK_L1,StrK_R1,sv_vx,sv_vy,sv_vz,Roll_E,Pitch,Yaw
         0.16, 0.712860226631, 2.43163538433e-17, 1.01906704903, -3.79353578656e-16, -9.37093353271, 9.98449403938e-16, 331.194976807, 331.194976807, 25.6446037292, 25.6446037292, 2169.38500977, 2169.38500977, 2178.21972656, 2178.21972656,          -0.5,          -0.5,          -0.5,          -0.5, 0.186036765575, -0.186036765575, 0.906596064568, -3.7844839822e-17, 0.00116240780335, -1.02761104101e-16, -1.0400121212, 7.95833842234e-17
        0.165, 0.713114380836, -4.30187718355e-17, 1.01744866371, -2.18206460413e-16, -9.27750301361, 9.79580262731e-16, 349.790252686, 349.790252686,  26.468044281,  26.468044281, 2173.20629883, 2173.20629883, 2184.55273438, 2184.55273438,          -0.5,          -0.5,          -0.5,          -0.5, 0.198297545314, -0.198297545314, 0.940647184849, -3.75219746853e-17, 0.00131467822939, -1.04385375804e-16, -1.08664274216, 8.44972341087e-17
         0.17, 0.713395118713, 3.39013819831e-17, 1.01580679417, -4.94887138891e-17, -9.16269111633, 1.07663880354e-15, 368.528289795, 368.528289795, 27.2820739746, 27.2820739746,  2175.7019043,  2175.7019043, 2189.80200195, 2189.80200195,          -0.5,          -0.5,          -0.5,          -0.5, 0.210764348507, -0.210764348507, 0.974671602249, -3.80402000304e-17, 0.00136846525129, -1.05150948005e-16, -1.13275241852, 8.97235531247e-17
        0.175, 0.713720798492, -4.03871000253e-17, 1.01420903206, 1.25960641695e-16, -9.0274515152, 1.07957927842e-15, 387.383300781, 387.383300781, 28.0852069855, 28.0852069855, 2176.99145508, 2176.99145508, 2194.06738281, 2194.06738281,          -0.5,          -0.5,          -0.5,          -0.5, 0.223418280482, -0.223418280482, 1.00867176056, -3.81892017285e-17, 0.00132680719253, -1.04865147177e-16, -1.17823648453, 9.51587319366e-17
         0.18, 0.714072883129, 5.13226072215e-18, 1.01270496845, 1.44058625578e-16, -8.87296581268, 1.11223991595e-15,  406.33013916,  406.33013916,  28.877620697,  28.877620697, 2177.18408203, 2177.18408203, 2197.43994141, 2197.43994141,          -0.5,          -0.5,          -0.5,          -0.5, 0.236233308911, -0.236233308911, 1.04264986515, -3.90185594804e-17, 0.00119572796393, -1.04160382678e-16, -1.22299563885, 1.00742201071e-16
        0.185, 0.714431703091, 6.84951414359e-18, 1.01132392883, 1.10729778311e-16, -8.70061779022, 1.26919162707e-15,  425.34475708,  425.34475708, 29.6609954834, 29.6609954834,  2176.3581543,  2176.3581543, 2199.99145508, 2199.99145508,          -0.5,          -0.5,          -0.5,          -0.5, 0.249177351594, -0.249177351594, 1.07660746574, -4.08523692676e-17, 0.000983225414529, -1.03559670882e-16, -1.26693701744, 1.06762924495e-16
         0.19, 0.714777708054, 1.74685206134e-16,  1.0100902319, 1.40536159658e-16, -8.51189804077, 1.30924516816e-15, 444.401550293, 444.401550293, 30.4362335205, 30.4362335205, 2173.93139648, 2173.93139648, 2201.46020508, 2201.46020508,          -0.5,          -0.5,          -0.5,          -0.5, 0.262213796377, -0.262213796377, 1.11054503918, -4.15342010116e-17, 0.000698567251675, -1.02956854739e-16, -1.30997514725, 1.13315286825e-16
        0.195, 0.715068221092, 2.26238159168e-16, 1.00896966457, 1.35752871961e-16, -8.30825805664, 1.53436238511e-15, 463.470214844, 463.470214844, 31.2019004822, 31.2019004822, 2169.77050781, 2169.77050781, 2201.80688477, 2201.80688477,          -0.5,          -0.5,          -0.5,          -0.5, 0.275303721428, -0.275303721428, 1.14446163177, -3.99960983672e-17, 0.000351434398908, -1.02286434778e-16, -1.35203182697, 1.20712756426e-16
          0.2, 0.715252518654, -4.99789871468e-17, 1.00791919231, 3.4312556922e-17, -8.09097862244, 1.52857662068e-15, 482.522857666, 482.522857666,  31.958108902,  31.958108902, 2164.04101562, 2164.04101562, 2201.13818359, 2201.13818359,          -0.5,          -0.5,          -0.5,          -0.5, 0.288406521082, -0.288406521082, 1.17835438251, -4.05136685852e-17, -5.20235880686e-05, -1.01986386592e-16, -1.39303553104, 1.28904319414e-16
        0.205, 0.71529430151, -6.21849039703e-17, 1.00696384907, -1.86598023088e-16, -7.86147403717, 1.69701176922e-15, 501.534606934, 501.534606934, 32.7063522339, 32.7063522339, 2156.89526367, 2156.89526367, 2199.55249023, 2199.55249023,          -0.5,          -0.5,          -0.5,          -0.5, 0.301480680704, -0.301480680704, 1.21221780777, -4.27959591569e-17, -0.000504610477947, -1.02604720643e-16, -1.43292176723, 1.37028913861e-16
         0.21, 0.715182483196, 2.92622189269e-17, 1.00607013702, -3.95983826495e-16, -7.62118530273, 1.91356008323e-15, 520.483459473, 520.483459473, 33.4484977722, 33.4484977722, 2148.47338867, 2148.47338867, 2197.13964844, 2197.13964844,          -0.5,          -0.5,          -0.5,          -0.5, 0.314486354589, -0.314486354589, 1.24604570866, -4.40564070482e-17, -0.000999887241051, -1.04377805447e-16, -1.47163283825, 1.46476322308e-16
        0.215, 0.71466755867, 4.56053159801e-17, 1.00521278381, -4.27965620062e-16, -7.37146568298, 1.94435481306e-15, 539.348632812, 539.348632812, 34.1873397827, 34.1873397827, 2138.24487305, 2138.24487305, 2193.65234375, 2193.65234375,          -0.5,          -0.5,          -0.5,          -0.5, 0.327386558056, -0.327386558056, 1.27982890606, -4.49128400759e-17, -0.00153314648196, -1.06650897771e-16, -1.50911831856, 1.56216235054e-16
         0.22, 0.713524341583, -1.38541759372e-17, 1.00441706181, -4.74197207718e-16, -7.11299371719, 1.81956780169e-15, 558.093933105, 558.093933105, 34.9361305237, 34.9361305237, 2124.43896484, 2124.43896484, 2188.22143555, 2188.22143555,          -0.5,          -0.5,          -0.5,          -0.5, 0.340148359537, -0.340148359537,  1.3135355711, -4.4113512289e-17, -0.00209928373806, -1.09366518487e-16, -1.54533314705, 1.65711619977e-16
        0.225, 0.712525486946, 3.68855551569e-17, 1.00343096256, -5.30690599531e-16, -6.84666872025, 1.76817555992e-15, 576.676452637, 576.676452637, 35.6833114624, 35.6833114624, 2107.31884766, 2107.31884766,  2180.9934082,  2180.9934082,          -0.5,          -0.5,          -0.5,          -0.5, 0.35274463892, -0.35274463892, 1.34715807438, -4.4468786362e-17, -0.00269752508029, -1.12116616091e-16, -1.58023548126, 1.74701789451e-16
         0.23, 0.711366891861, -1.90955223434e-18, 1.00240731239, -7.02837075869e-16, -6.57370758057, 1.89705458746e-15, 595.057800293, 595.057800293, 36.4092102051, 36.4092102051, 2087.24511719, 2087.24511719, 2172.16186523, 2172.16186523,          -0.5,          -0.5,          -0.5,          -0.5, 0.365154087543, -0.365154087543, 1.38070058823, -4.6316380287e-17, -0.00333427707665, -1.15524957557e-16, -1.61378920078, 1.83884897148e-16
        0.235, 0.709724366665, 3.04204148868e-18, 1.00141990185, -8.16562789861e-16, -6.29438209534, 2.0668054958e-15, 613.203308105, 613.203308105, 37.1150817871, 37.1150817871, 2064.55322266, 2064.55322266, 2161.90649414, 2161.90649414,          -0.5,          -0.5,          -0.5,          -0.5, 0.37735953927, -0.37735953927, 1.41414618492, -4.70136372951e-17, -0.00400528125465, -1.19623789693e-16, -1.6459621191, 1.93858696868e-16
         0.24, 0.70772600174, -9.36999344063e-18, 1.00041723251, -7.67258325491e-16, -6.00894594193, 2.08828180442e-15, 631.081542969, 631.081542969, 37.8072090149, 37.8072090149,  2039.5546875,  2039.5546875, 2150.39404297, 2150.39404297,          -0.5,          -0.5,          -0.5,          -0.5, 0.38934636116, -0.38934636116, 1.44747436047, -4.50557702683e-17, -0.0047075804323, -1.23793799067e-16, -1.6767231226, 2.04333781273e-16
        0.245, 0.705483198166, -8.04151374904e-17, 0.999376177788, -1.04719530302e-15, -5.71782016754, 2.1903450394e-15, 648.661499023, 648.661499023, 38.4865150452, 38.4865150452, 2011.83630371, 2011.83630371, 2137.42773438, 2137.42773438,          -0.5,          -0.5,          -0.5,          -0.5, 0.401101350784, -0.401101350784, 1.48067259789, -4.729752899e-17, -0.00544025516137, -1.28512593146e-16, -1.70604240894, 2.14912733093e-16
